label,sentence
1," I finally got to try the elusive Chimay Blanche.  It was almost sour and had heavy bread and alcohol flavors.
"
1," Light orangy yellow.  Mixed malt and hop aroma, subdued.  Thin, upfront malts and some hops that struck me as earthy and slightly floral.  IMO, they have better beers than this one.
"
1," Bottle.  Pours an opaque brownish-tawny color w/ a nice off-white head that sticks around.  Aroma is not overpowering on pour.  Autumn spices and fruitiness hit the back of the tongue causing it to tingle as it goes down.  Medium bodied.  A pretty nice brew.
"
1," 330 ml bottle. Rated @ 21.3.2009.	Pours a hazy reddish brown colour. Light fruitiness on the nose and notes caramel malts. The flavour is very barley-driven with malts, spices, banana and yeast. Medium bodied with a dry and fruity finish. Classic dubbel.
"
1," Another brew I was let down by.  This is my 200th rating, though, so I figured one of my more expensive brews would be a good one to rate.  I drank this whole bottle by myself, so it is very drinkable.  You dont taste the alcohol, but you will feel it.  It looks perfect with a creamy head.  The aroma is good, but not strong enough to justify higher than a seven.  Really, this brew was complex, but I was unimpressed.  It had a nuttiness to it, with some caramel tones, but overall, this is definitely not as good as other Belgian ales likes Duvel.
"
1," Just a great beer.  Looks beautiful, rich and full, dark but a hint of orange.  Citrus notes, but not fruity.  Creamy thick head gives way to a smooth but strong beer that lasts forever on the palate and could change your worldview if left to do so.  Try it.
"
1," Pitch dark brown with a white head. Malty and yeasty aroma with caramel, dark fruits and woody tones. Full and very smooth palate. Flavour is great, complex, with berries, plum, spices and chocolate.
"
1," Nothing special.
"
1," Rich dark appearance with a huge frothy chocolaty head. Mild aroma of sweet malts and lightly hoppy. Flavor is quite sweet, rather chocolaty with strong carmel tones, very thick, somewhat chalky, and a little bit sour, that detracts from it. Decent but far from great.
"
1," From the hand pump. Hazed brown pour with creamy tan head and lace. Light sour malt aroma. Light caramel malt with a sour that is just a hint off. Thin and watery.
"
1," Just a superb Trappist rendition.  I love the yeasty fullish bodied content, the red-copper color, the Belgian lace and overtones of malted caramel among other enticing flavors.  The best of the Chimay line.
"
1," Enjoyed this beer, but again, is not the perfect beer that others claim.  Good mouthfeel, with a hoppiness that complements the maltiness nicely.  Wont drink regularly due to cost, however.
"
1," Bottle. Pours deep brown with effervescing bubbles and a thick foamy beige head. Malty grain aroma along with some lightly floral and fruity hop accents. Flavor is plums, slightly nutty, with some toffee and a nice bitterness. Distinct yeast flavor gives it an underlying basement mustiness. Mouthfeel is moderately full.
"
1," Brown with big beige head.	Very malty and yeasty aroma.	Pretty spicy, and lots of malt.	Rather strong alcoholic taste, rally not integrated.	No pronounced hop, but sweetness is there.	Good beer. Not my favourite since I like a little more hops.
"
1," Deep ebony with a maple border. Fizzling foam subsides to a dark tan  edge. Mellow aroma of vanilla, tar, cola, back licorice, and sharp bourbon. Moderate roastiness and moist soil notes. Fuzzy carbonation. Tannins add some firmness to the slick body. Soft cottony roastiness embraces the  delicate bourbon flavors. Brief earthy hop appearance at the heart of the brew. Rich toasted wood undertones couple with charred malts, adding even more firmness to the flavor. Bourbon is remarkably clean and perfumey, yet sweet enough to withstand the harsh malts and brighten the aforementioned subtleties of the whiskey. Gentle notes of vanilla and caramel cushion the vague acidity. Toasted wood and chalky black malts deepen the bourbon flavors in the finish with their resilient dryness. Delicate remnants of vanilla and black malt hulls on the tongue. This could benefit from a heartier aroma and more body/creamier carbonation. Otherwise, this is very well balanced and packs a delicious bourbon flavor.
"
1," Aroma was roasty, malrty and sweet. Pours dark black with some head and a medium mouth feel. Flavor is a bit of bisquit chocalate, carmel, brown sugar! and some molasses.. Very well Done
"
1," Pours a murky reddish/brown color with an off-white head.  Smells of malt and spices with a light hops and fruit aroma.  Is extremely effervescent.  Tastes somewhat caramely with a strong malt flavor and a bitter aftertaste.  The best of the Chimay beers.
"
1," Pours a nice deep amber/bronze, smells of dark fruits with a hint of caramel...tastes strongly of dried fruits, toffee, with a slight alcohol bite.  Does a very good job concealing the 9%abv, excellent beer.
"
1," Bottle from MiP, thanks! Brown color, cloudy. Yeasty aroma. Banana, yeast and bubblegum in the flavor. Im not impressed, couldnt get past the yeast. The balance was lacking a bit, and the beer is fairly alcoholic.
"
1," Copper/Red color. Substantial head. Fruity and medium bodied and flavored. Slight bitter finish.
"
1," Dark nut brown with thick tan head.  Yeasty/spicy aroma.  Full bodied, sweet, port notes with malty finish
"
1," On tap at Seven Bridges. Yep, its a light lager, Bud Light clone. Meh. I got nothin fer this one.
"
1," Pours a darker ruddy brown with cream tan head.  Smells slightly yeasty but with molasses and some honey.  The taste is really sweet and easy to drink.  It is not cloyingly sweet, but to the point it is quite enjoyable.  Thicker mouthfeel and not so fizzy I was confused like I had been with the white.  I kinda wish it had a little roasty note or some coffee to bring it closer to a stout because this tastes damn good and I want it to fit in my category of favorites.  Very much enjoyed and will have the Blue again.
"
1," Bottle from set available at the wooden keg.  This is probably my favorite of the blue, red and white.  So smooth and buttery.  pours dark brown maybe a hint of red with lots of thin bubbles.  Taste is bitter and overly bubly at start but as the beer warms the palate becomes smooth and the flavor really comes out.
"
1," massive head following pour...dark brown app....palate was a little harsh; a strong smoked smell for aroma....bourbon flavors, with some notes of cream, chocolate, and coffee	a decent oatmeal stout, but nothing special
"
1," Maple, low roast on nose.  Opaque black body with creamy taupe head.  Smoke and roasted barley quickly present on the forepalate.  Suprising amount of bitterness finishes.  Medium bodied yet heavy drinking.  A stout for sure but overpowering roastiness.
"
1," 1st of many trappist beers I will try. although the bottle says Ale it is nothing like any ale I have ever tried. The weirdest taste was almost a carbonation feeling. Looking forward to trying the red and white from Chimay.
"
1," my heart, body, and soul are truly rich.			Bourbon barrel-aged beers, how I love thee And though some may disagree, tasting the bourbon is most certainly not a detriment. The Beastie Barrel Porter from Barley Island Brewing was right up my alley-o-bliss from which I feel no desire to return any time soon. If you can find a bottle or two or three, be greedy and bring them all home with you. Trust.
"
1," Pours a brown/dark amber color with a white head.  Has a sweet malty aroma.  Nice sweet taste, a little banana and a little spice, good malt character.  Very good overall.
"
1," My favorite of the Chimay beers. lovely aroma, appearance and great taste that lingers very well
"
1," Golden, slight haze; scant aroma - maybe some hop.  Mostly cold-tasting, they really need to serve this warmer, because all I got were some husky malt flavours and vague herbal hoppiness.  The brewer told me he brought in special pale malts from a small German producer and they were wonderful malts, etc...they were completely lost on me, and I know Gary can brew so its not for lack of talent.  But if theyre lost on me, theyll be lost on just about everyone else, too, which is a shame because I dont want discourage brewers from seeking out the best ingredients possible.
"
1," Nashville.  The sout that bit back.  It looks good, and smells good too, but its almost too much of a good thing.
"
1," A pleasant beer, with caramel flavor, nice color and good maltiness. Too much carbonation, though. I would like the opportunity to try this one on tap some time.
"
1," JUN 3, 2006 12oz bottle-A nice malty coffee smell with a huge head and not sure if it was overcarbonated or infected. very faint dark roasted flavor on the front end but became more abundant on the back end.	Not good or bad.
"
1," On tap at GTMW.  Poured deep brown with almost no head.  The aroma picked up sweet, toasted black patent malts with tangy oak, vanilla, and a touch of bourbon surrounding and riding out the back.. a little coconut there too.. decent components, but it didnt come together that well.  The flavor found a lot more bourbon than the nose suggested, with vanilla and milkier chocolates beneath.. too much barrel.  Medium-bodied at most with lots of tangy barrel on the palate.. too sharp to be pleasant.
"
1," AUG 28, 2008 Deep ruby brown color. Head is beige and creamy. Very fruity aroma is sweet, raisiny, malty and yeasty. Flavor is fruity, sugary malty, yeasty and raisiny. Quite full-bodied, smoothly and foamy carbonated and alcoholic palate.
"
1," Has a very thick foam when poured.  The color is rich amber.  The aroma is sweet and mellow.  It has a roasty caramel flavor.
"
1," Draught at the brewpub. Weak yeasty aroma. Very cloudy yellow colour. Stable white head. The flavour starts off quite weak and watery, but turns fruity with a yeasty and slightly spicy aftertaste. Cleansing and slightly rough bitter finish.
"
1," Pours a deep amber. Bready malty nose. Smells musty and slightly fruity. Medium to full body.
"
1," Draft a Seven Bridges. Poured a auburn color with a moderate frothy white head that diminished quickly. Average sweet malty aroma. Light to medium body with a thin texture. Same sweet malty flavor with little bitter finish of short duration. Many better brews from this location.
"
1," Pourred a very dark brew with a huge withe fluffy head and small bubble coming on top. This one has less of the sweeter taste then the red and more roastiness. This beer also has a firm body and the alcohol taste is not too distinct. The spice are very complex. This one is also a classic and never can get enough of.
"
1," Pours a hazy orange with a nice white head. Aroma is dry, fruit, sour, yeast. Flavor is yeast, dry, fruit, pepper with floral notes. My least favorite of the chimay line, but still pretty decent.
"
1," Tap at BI, really love the idea, but the beer, eh, not so much.  Oak and vanilla nose, light alcohol and, unfortunately, green apple.  Leggy beige head, murky brown body.  Watery, with light bourbon and pale/amber, resolves to a bland bitterish/pale ale taste, forgettable and really without the best elements of the style, which no amount of aging in a Jack Daniels whiskey barrel will change.  In defense of the brewer, this may be an older sample; at the same time, if its being served on location, then there are quality control problems to be addressed (and possibly tap lines to be cleaned).
"
1," Smaller bottle.  Pours a hazy orange gold color with a smaller but lasting white head.  The aroma is hoppy, yeast, and some fruit.  The flavor is fruity, slightly spicy, yeast, sweet honey malts, with a slightly surprising bitterness.  The alcohol is a bit warming.  Decent, but not my favorite.
"
1," (RBESG 2007, Cask at Blackfriars, Glasgow) Amber color, creamy offwhite head. Quite mild malty aroma, fruity and maybe with some yeast. Mild, somewhat fruity flavor and a bit hoppy. Hoppy grassy finish.
"
1," Around $9 / 25.4 oz champaign bottle - I trying to show some love for the Belgians and intentionally trying more from this style.  Yeah, it is pretty good!  I not going to rate it over the top, but has some nice features and a clean finish.  I would not re-buy at the same price, but a solid offering.
"
1," 33 cl bottle, 2004.  Dark, murky and beautiful.  Great head and better lacing.  Aroma full of dark fruit and spices.  Flavor a bit of the same, with some maltiness and a lot of alcohol.  In fact, the alcohol knocks it out of balance.  I prefer the red, but this one is good, too.
"
1," bottle from strykzone.  Dark brown pour.  small tan head. Aroma is very nice with fruit, caramel, syrup,and maybe a hit of spice too. Flavor is very nice.  Dark dried fruits, caramel, chocolate, spice and some banana are present.  I am very surprised at some of the low ratings for this beer.  I enjoyed it very much.
"
1," Sampled at the brewpub at Walt Disney World's Boardwalk.  Moderate Cascade hop & malt aroma.  Dark red in color, good head retention.  Roasted malt flavor that is long lasting.
"
1," 11 ounce bottle-a dirty murky brown pour-tan head that stays-aroma and taste of sweet sugar,some spice,roasty, caramel, -sweet smooth finish
"
1," This ones a bit hard as I expected a lot from it. Initially poured too cold, sweet and malty nose. Champagne head and mouthfeel. Sugary cola flavor. Surprisingly it got worse when it got warmer. It went stale very quickly, loosing all carb and flavor was like thin coffee. Quite thin and light overall, which was a surprise. I pretty sure Il try this again.
"
1," 750 ml bottle.  Pours hazy brown with a thick, long lasting tanned head. Aroma is of dark fruit, yeast and brown sugar.  The body is full and smooth.  Taste is dark fruit, brown sugar and Belgium yeast. Long lasting, dry finish.  I used to like this brew much more.  Must be my taste has changed over the years.
"
1," Dark beer that pours a small head but leaves quite a bit of lace. There is a reason they call this Sweet Magnolia, Wow was it sweet. Too sweet, I felt that it needed a bit of a kick (although the alcohol content was not low). It was a decent beer but I got half way through the beer and thought I was drinking a soft drink. Well not really but I think you get the point.
"
1," JUL 14, 2008 A straightforward, classic dubbel.  Pours a hazy copper with a rocky white head.  Lots of malt and fruit up front with a pleasant yeasty follow through.  Fine beer.
"
1," Pours very dark, bit reddish with a god sized brown head.  The aroma has roasty / toasty malt with some chocolate, cream, vanilla and a hint of bourbon.  Medium smooth body with semi-soft carbonation.  The flavor starts much like the aroma with a good amount of balance and some richness.  The finish is quite creamy.  The was significantly better than I expected it to be.
"
1," Tap a decibel in nyc.  Clear in color, what else would it be?  Earthy stone fruit, alcohol.  Pear, apple, earth, and alcohol on the flavor.   A little boozy with medium body.  A good sake I think.
"
1," Bottle. Copper brown with a tan head. Malty caramel aroma with hints of nuts. Good caramel and nutty flavours, semi-dry finish. Decent.
"
1," Just about the thickest head Ive ever seen, pours dark brown, tastes like a caramel apple...holy crap, this is a great beer!
"
1," SEP 3, 2011 Orange brown color, small frothy head. Caramel aroma cabbage and barnyard smell. Sweet flavor with caramel, chichorei and a velvety edge. A bit skunky aftertaste. Not entirely succeeded dunkel. (2.2)		Re-rate august 2011. Tap @ Hotel zum Lwen Schwabthal. Carame;aroma. Maltflavor. Sweetish with milk chocolate, toffee. Sticky mouthfeel. A bit too sweet.
"
1," Bottle.  Pours a cloudy brown with massive head.  Aromas are fruity, yeasty and sweet.  Flavor is pretty darn nice, but mouthfeel is thinner than I expected.  ABV makes itself known with a little bit of a warmth that seeps through the thick fruit and candi sugar sweetness that dominates the palate until the yeast flavors can take you down the home stretch.
"
1," The aroma is a bit off but has all the basic elements of a porter, toasted malt, coffee, and chocolate (all be it very weak). The appearance is brown with a small head. The flavor is like the aroma but not yummy. The palate is thin. Overall not one of my favorites.
"
1," Dark red/brown with a fruity / yeast aroma.  Farily fruity flavour and some spices.  Sweet to the tongue and ends with a very bitter finish.
"
1," Vary hazy, reddish-copper color with a fizzed up head, much of which remained for the duration of my drink.  Spiced-up, fruity aroma.  Sour alcohol flavor... thats what I tasted right off.  Some dark, dried fruitness to it.  A touch of bitterness.  Ill have it again, but not often.
"
1," (650ml bottle) Purchased at the Sailor Hagars Off-Sale for ~$5. Quite a compliment when your former employer keeps a beer named after you - Gary Lohin must be honoured... and its a solid beer based on his recipe. Lasting almond-coloured, foam head with a deep copper body. Nose is strong and balanced of malt and hops. A robust fruitiness and well malted flavour - though its so hoppy that it would be a logical replacement for a thirsty hophead!
"
1," Medium brown pour with a huge tan head. Very effervescent and the head stays put for quite a while. The aroma is more subtle that Id expect, but there is a nice combo of sweet fruits, candied fruit, malts, and just a little hop bitterness. Flavor is nearly fine wine like in its smoothness. Nothing jumps out, just a fine mingling of sweet and dry. One of the best.
"
1," bottle, bought at the brewerys Getrnkemarkt in Ergenzingen. Cloudy pale yellow colour, large white head. Fruiyt and malty, pleasantly wheaty with a yeasty character.
"
1," This IPA was OK, it was not make the brewer on staff now.  The new IPA is much better, its won medals.  The old brewer is in Durango the owner said, so avoid those brews!!
"
1," Crushed at the Crescent Moon. Not bad. More like a premium lager than a pale. Very smooth and light. Lots of bready malt with a kiss of hops. Like the dude before me said, its a nice session beer.
"
1," Nice taste of yeast with some sweet flowery flavors. Great palate with light hoppy and roasted malt aftertaste. Very pleasant beer to enjoy in good company.
"
1," Dark brown,fast fading tan head.Light chocolate mint nose. Thin watery malt profile. Minty, with a faint hop finish
"
1," Bottled.  Hazy copper/amber, rich head. Sourish fruity nose. Slender with peppery alcohol and white wine. Very slight caramelly malt. Tart finish, more or less without bitterness.
"
1," Deep amber pour with fluffy tan head and lace. Aroma of light caramel malt. Light caramel malt flavor, brown sugar, and a light finishing bitter. Medium bodied with good carbonation with just a light hint of watery. Very nice with just a hint of spiceyness.
"
1," eh...wheatbeer is not my thing. the spice adds a different dimension, but if i going to have a wheatbeer, il stick with gumballhead.
"
1,"-)
"
1," FEB 23, 2009 Pours a frothy tan head which diminishes but has good lacing. The reddish brown body held tiny particles which swirled and begged me to drink them. The smell was a tantalizing array of fruits, but the burnt caramel and toffee were the leading scents, some rising yeast as well. Burnt toffee was again apparent in the taste, as well as roasted malt and fermenting fruit on the sides of the tounge. It doesnt mask the alcohol well, its true, but still a delicious creation! Light and oily on the palate, soft carbonation, slight alcoholic aftertaste. This is a classic.
"
1," On tap at Disneys Boardwalk. Pours dark red with a thick off white head. Hop grapefruit, pine, and malt aroma. Nice balance of the malt and hops in the taste. Finishes with a nice hop bitterness.
"
1," 
"
1," Tap @ brewpub. Seven Bridges, Jax, FL.	pours dark brown, beige head.	Aroma, roasted malts and some coffee notes.	Flavor, roasted malts, light body, finish remains on the good roast side with hints of chocolate powder.
"
1,"/
"
1," This is my favorate beer so far.  It takes a lot to beat Guinness for me.  The red label is mor readily available in this area but the Grande Reserve is by far the best of the Belgiums.
"
1," Bottle from hopdog via Mystery Swap 2.0.  Pours deep blackish with 1-finger tan head.  Aroma of big coffee grounds, roast dark malt, some hops and jalapeno oil.  Very coffeeish aroma.  The taste is roasty malty, with a rich flavor of coffee and jalapeno oils...similar to Bells Java stout but perhaps not as smooth.  It gets a bit tarter as it warms.  Very unique.
"
1," sampled from 750, courtesy of Barry. Pours a light brown with a long lasting white head.  Aroma is of slighty dark fruit, banana clove, spice.  Taste is of dark fruit, bready, banana, some spicy hops, body not very robust but I still enjoyed this.
"
1," Pale greenish golden, a bit unclear, medium sized to big stable off-white head; moderate sweetish grainy-malty nose with ""woody"" hops underneath; light to moderate sweet-bitter flavour, light bodied and soft; increasing bitterness in the malty and ""woody"" finish. Not earth-shaking, but well made.......
"
1," Pale golden, quite stable white fluffy head, bisquity, clean pale-malty nose with a good shovel of aromatic ""oaky"" hops; moderate bitter-sweet flavour, light bodied, low carbonation; aromatic tettnang hops in the slightly lingering bitter-sweet finish. A fine, spicy brew.......
"
1," Dark, dark brown, big light but sturdy head. Aroma is certainly woody. Mildly roasty flavor, woody finish, and not a very good wood taste either, tastes like I licked a 2x4.
"
1," ..................................................
"
1," I ended up drinking several of these at Disney World because it was about the best beer I could find.  A nice hoppy amber ale.  Good malty taste with a nice citrusy hope presence as well.
"
1," I have officially become a beer geek - I have purchased a corked Trappist Ale and a six of Milwaukees Best for $2.99 in the same week.  Very enjoyable, from the frothy, creamy white headed pour which leads to a dark amber appearance. Malty, fruity flavor that lasts throughout the 1.9 pint bottle.  Hard to tell that is so high in alcohol content as well as it is hidden well - the alcohol does not overwhelm the flavor - all in all, a great ale.
"
1," bottle.  nice bready aroma.  Maple brown color, very cloudy, decent head with the pour, dissapates fairly quickly. slight kick on the tongue to start, good malty finish. Pretty decent overall.
"
1," 12 oz bottle from Sahara Mart (Bloomington, IN), 5/15/09	 Part of the totally and completely made up""The Geororodanda Beer Sampling Party""			Aroma"
1," Bam, Monks rule!  Out of the smaller 11.2oz bottle, the delicate aire of plums light yeast and raisin eminates.  A hazy prunish color to with a lively foamy dirty white head.  One sip begged for more, lively, light roast tones of raisin and plum.Palate just said to have some more.  Thank the lord this ones easy to get.
"
1," An absolute pleasure to imbibe.  The spicy-fruity flavor is delicious.  If you only had to drink one beer forever, this could be it.  Very tasty.
"
1," a bit of spicy hops, slightly dry. Decent carbonation. Very dry hoppiness. Not so much on the citrus/pine. A tad watery. Sessionable pale, but lacks complexity.
"
1," Cask-conditioned at the Hillgrove Porter Stores, Bristol 29/01/09. Deep gold with n head. Aroma of heather honey, citrus hops and caramel. Sweetish flavour with some hay and a dry finish. Ok.
"
1," The beer pours medium tea colored brown with lots of carbonation. The very light tan head rises about 4 fingers then falls relativerly quickly. A soapy full head stays for a while. The retention is ok. 		The aroma is pretty strong with lots of balance. There is dark fruit, light alcohol, caramel and lots of yeast.		The taste is a little boring and light. It starts off with some caramel then gets very yeasy.		The feel is really light.		This is one of the worse trappist beers and a terrible dubbel. Westmalle, westy and achel destroy this.
"
1," Courtesy of kmweaver. Dark brown body with a light tan head. Dark chocolate nose with toffee and dark fruits. The flavor is moderately sweet, lightly bitter with milk chocolate, anise, molasses and prunes. Medium body is a bit thin with moderate carbonation.
"
1," When I first pour it, I smell the bready yeast.  Its a hazy copper-gold color with pillow head like merange.  Notes of fruit, and bitter hop and alcohol finish.
"
1," (22oz bottle thanks to RedHaze) Pours clear dark brown with oily bubbles on top. Nose of brown sugar, pine hops. Taste of toasted sugar, pine hops, more bitter than I expected. Nice sweet balance with a creamy finish. Didnt really taste like a quad to me, but still enjoyable.
"
1," (Draught)  Pours a lightly hazy golden body with a slightly off-white head.  Aroma of citrus, clove, yeast, and herbal notes.  Flavor of apricot, herbs, and grass with a moderately bitter finish.
"
1," Pours reddish brown with a lively, bubbly head that sticks around.  Aroma is complex, funky and fruity.  Taste just does not live up to the aroma or the appearance.  The flavors are very subtle, and basically kind of boring.  There is some dark fruit, and some bitterness along with sweet malts... but nothing jumps out and grabs you.  This is my least favorite of the Chimay brews, and I only drink it if its given to me.  In fact, this is the worst trappist beer I have tried.
"
1," Draught @ IBF - Italia Beer Festival Milano 2009, Palalido, Piazza Carlo Stuparich, Milano, Italy.Clear medium yellow color with a average, frothy, good lacing, mostly lasting to diminishing, white head. Aroma is light to moderate malty, toasted, sweet malt, light hoppy, grass. Flavor is moderate sweet and bitter with a average duration. Body is light medium, texture is watery to oily, carbonation is soft. [20100307]
"
1," 	Cask at Blackfriars. Slight grassy hops with some harsh malt and a dusty tobacco finish. Smells and tastes quite a lot like a bitter shandy.
"
1," Pretty good, I didnt expect much out of this.  A barely carbonated, and very smooth stout.  Loads of coffee in the aroma and flavor, some chocolate, and roasted malt.
"
1," Draft at Brewers Rendezvous. Tasting of 7/10/10. Pours a thin off white head, over a clear, light brown (SRM 18) body.....nose is roasted malt with a tiny bit of chocolate/coffee tones.....taste is light roasted malts, finishing neutral....mouth feel is light, carbonation low to medium. This is an almost perfect rendition of a Mild, which is what the brewer was aiming for. BJCP 6/3/12/4/6
"
1," JAN 31, 2008 Murky chesnut specimen in requisite goblet. Dirtily creamy marbled suds. Sourly yeasty nose after the pour, softening into prunes and boozy caramel. Milkily creamy palate without a trace of alcohol. If anything, this beer is just too neutral and smooth, and slips inoffensively down without developing any really distinct flavours. Wheres the finish? Wheres the hops? Its all watery malt and milky caramel. Smells fantastic, but not as tasty or balanced as the last beer I sampled (Bitburger Pils). (Re-rate, 01/02/08) Some hops, earthy yeast and Trappist character, which is surprising. But too much stale cardboard. Gentle liquorice bitterness to finish. Thin and papery/ashy like Leffe. Even smells of cardboard. Different to last time, but still mediocre, even for a bog standard dubbel.
"
1," 33cl stubby bottle, at least a year old.  Pours a hazy amber with a large light foam off-white head that settles to a thin covering.  Aroma is candied and ripe dark fruits, yeast, and some light caramel.  Flavor is lighter than expected, with more ripe and candied fruits, yeast and light caramel.  A milder and accessible entry level belgian beer, but nothing too special or complex.
"
1, Belgian Strong indeed!  The nose is complex
1," JAN 24, 2007 Deep brown with ruby highlights in the pour, with a frothy white head that dissipates quickly and leaves just a clouding on top of the beer - overall really nice looking in a glass suited to its appearance.  Dark stone fruits in both the nose and the taste, with that prototypical Belgian spiciness and sweet malt making appearances.  Only a flash of alcohol that is hidden very well.
"
1," A golden IPA with a thin white head. In aroma, a lightly floral hops with faint malt. In mouth, intense hops, herbal, grapefruit pulp, lightly bilous, medium bodied. On tap at the brewpub, July 30 2011.
"
1," Pours a clear bright gold/amber with an OK white head that laces the glass some.  Sweet malt and hop bouquet.  Taste is sweet pale malt, bisquits and a light hoppiness.  Refreshing and quite good.
"
1," Draught @ Gasthaus Spreewlder, Dorfstrae 53, Schlepzig, Brandenburg, Germany 15910.Hazy matt medium yellow colour with a average, frothy, good lacing, mostly lasting, white head. Aroma is moderate malty, grain, toasted, light to moderate hoppy, citrus - grass, light to moderate yeasty, vomit - yeat notes. Flavour is moderate sweet and bitter with a average to long duration, smooth, dry. Body is medium, texture is oily, carbonation is soft. [20110919]
"
1," Come on, you know it is the best if you have to close your eyes as you sip it. Forget Champagne, I serving this at my wedding.
"
1," Decent flavor but nothing really special about this one. Maybe it's just this style of beer that is boring to me. A quality product non the less.
"
1," DEC 5, 2010 (several bottles of various vintages without significant aging)	(1999 and 2000 in 2010)		br-opq, full bod, low-med-co2, ~head, 	malty T1, malty fruity T2, sweet warm bitter T3, bitter Tf.		very good with 4-8 years age, with some sherry and toffee and dusty notes coming out, but the sherry really takes over as it ages beyond that.
"
1," En bon Belge, rien de tel que de dguster une bonne chimay avec un fromage du terroir. En vente dans toutes sorte de surface, facile daccs.
"
1," [Bottle] Pours a very dark brown color with no meaningful head. Nose is of dark malts, red wine, raisins and residual alcohol. Molasses, coffee beans, vanilla, chocolate and heavy raisin and plum notes in the taste. Reminded me of Port in some ways. Sweet red wine finish. Nicely masked alcohol. Syrupy. Kind of a weird brew actually. I liked it at the end, but it had to grow on me.
"
1," Pour opaque darkest brown with only glimmers of red. Tan, head, good retention but only minimal lace. Aroma of tart cherries with a whiff of chocolate. Flavor built around the tart-sweet roast malt dark fruits, especially at the beginning of the sip, moving on to a chocolate malt finish. The caramel from the barrel is a very subdued secondary characteristic. An added dimension comes in from a generous addition of smoke and ash, pleasantly roasty, not burnt. Full bodied, but refreshing in spite of its weight. Nice beer.
"
1," SEP 18, 2010 Excellent beer.  Light flowery bouquet with hints of malt.  Nice deep brown color with a thin pillowy head.  Very well balanced on the palate, sweet and thin up front, bitterness in the middle and a nice malty, dry finish, that does not outstay its welcome.  A full bodied beer.  I love the tripel with the lighter fare, especially sushi, but this is the go to beer with steaks.
"
1," On tap at the brewery in Nashville. Pours a turbid pils color. Banana/wheat aroma. Taste like an American Hefe - banana/clove/wheat. Light and refreshing, well-crafted.
"
1," JUL 7, 2005  Bottled. 2004.  Dark brown color with a thick head. Yeasty nose, along with vague notes of banana and clove. Light spicy flavour but a bit too alcoholic. Roasted malt is obvious. Needs ageing, yes? 6/3/6/3/13.	 After three years of ageing this has turned wonderful. Still quite thick mouthfeel, with notes of wood and chocolate. And no flavour from the cork. Rich remaining head.
"
1," My first pass at a Belgian Ale.	Doesnt seem to have a dominant	hop or malt flavor.  Very alcoholic though	doesnt taste it.
"
1," just a strong lager with extreme bittering hops. Interesting though - and very unusual for Germany. 241010
"
1," Mmm! Chimay-may! This beer is pretty good, but for only 8% I thought that the alcohol taste was too prevalent. I think I prefer the other Chimay beers to this one.
"
1," NOV 21, 2006 Oh boy. What a complement to blue cheese. A rich caramel aroma with toffee richness in mouthfeel. Great creamy texture with a lively carbonation at first that settles down to imitate a vintage port or tokay. Roll on winter! RE-RATE"
1," Bottle. Cloudy and dark brown with a great off white head. Very sweet but also kinda lemony read fruity - maybe). Pruns and caramel - very good.
"
1," Pours a murky brown with a creamy off-white, two finger head that fades slowly to a thick cap and leaves a thick sheeting of lacing.		Smell; a little bit of some dark fruits, and a touch of chocolate. Its hard to really pick many aromas out, as the smell much more subdued than I would have expected.		Taste; as with the smell, the flavors are not very assertive. Theres a little bit of raisins and some chocolate. Theres aso a bit of apples as well as a slightly woody quality.The mouthfeel is a bit watery and thin, and rather boring for a dubble.		This is a good beer, but for the price, there are many others that I would rather spend the money on.
"
1," From a 12 oz bottle.  Deep brown/red with a bubbly white head.  Fruity and smoky.  Malty in its own right, not so much as the Blue, more of a smoky malt flavor.  Great balance.  One of the better dubbels out there (from the few Ive had so far).
"
1," (Draught)  Pous a clear amber body with a small white head.  Aroma of toasted malt and nuts.  Flavor of caramel and toasted malt.
"
1," Dark red-brown with a finger of off white head.  Lightly metallic malty aroma, some pit fruits, cherries.  Taste is light, thin malts, nuttiness, more fruits and a light spiciness.
"
1," Pours dark brown, some red. Small, fizzy head. Lots of carbonation. Sweet. Some yeast and candy aroma. A bit like home made Christmas brew in Norway.
"
1," OCT 23, 2005 Re-rating this fellow, (1992, kulminator, dirk didnt look sure about giving this, so thanks). Aroma is a good aged appely/oakiness, that i normally find this aged beer, i think it could have done with another few years however, fruit and light sweetness that i wouldnt normally have expected from  this being as old as it is. Taste is similar to taste with the apples blending well with the darker fruits to create a delicious beer. I actually found the gf, pauline, had left half a glass left on the table towards the end of the nite and was like bonus if ever there was one.
"
1," DEC 28, 2008 une vraie trappiste   belle brune opaque magnifique a la lumiere  Douce mais gouteuse  Est ce la meilleure?   THE BEST FUCKINBELGIAN  BEER
"
1," Hazy orange pour with a white head. Aroma of sweet fruit, especially citrus, and yeast. Light body. Flavor of sweet fruits and pale malts.
"
1," Bottle.  Pours a light orange amber body with a big fluffy head.  The least favorite chimay in my opinion.  Aroma is dry and earthy and has a good pepper yeasty backbone.  Flavor is that. A solid beer thats an easy choice.  I enjoyed it slightly less on draft.
"
1," The body is nicely black with a good lasting head. The aroma and flavor are BIG chocolate supported by charcoal and roasted malt. This isn't harsh, but soft, the bitterness of both the dark malts and the hops are very low. A bit sweet, but not cloying. This is a good easy-drinking stout.
"
