label,sentence
1,"I love Philosophy products.  Amazing Grace is my favorite scent hands down. Love Love Love.  It is floral but not overpoweringly so.  There are also nice notes of citrus (grapefruit) and musk earthiness. This is a bigger size and takes me about 8 months to get through.  If you just want to test out the scent, you should go for a smaller bottle.  If you are an Amazing Grace addict like myself, this is the way to go!  If Amazon could give you the ability to grant a single 6 star review for every 100 reviews you write, I'd use that bullet here.Thanks for taking the time to read my review, and I hope you found it helpful in making a purchase decision."
1,I won't purchase this again it causes my skin to have irritation and breakouts. But it's a wonderful hand cream;-)
1,"Love the company.  They consistently have the freshest and highest quality.  I will seek their products out and spend an extra dollar for the peace of mind that I will not get some old sketchy rancid product from a company I don't know, and have to hassle with the return, shipping and handling, all that nonsense.  Now foods are excellent.I bought this to use in lip balms, lotions, salves, creams and whatever other uses I can incorporate it into.  I look foreward to mixing this lovely oil with scents, it's also an amazing massage oil, but I will but a larger bottle next time, now that I know I can trust the product."
1,It's so inexpensive but one of the best masks available for shrinking pores and drying up blemishes. Nice clean feeling!
0,"I attempted this 4 times on my hair and scalp. It does make your hair soft but it isn't necessary. It does not grow your hair. People that are saying it does, there's no scientific proof. You have to be careful with it. It's thick. I didn't like it because it made my scalp very itchy. I'm probably allergic to it."
1,"I would say that this powder is average in every single way. Its not the worst quality, but not the best either. Can be a bit chalky if you apply too much, but it doesnt gravitate into fine lines or wrinkles. I would say that there are better powders out there to look for."
1,"I stop buying makeup remover thanks to this product. I originally bought it as a regular face cleanser, but it works better than any make-up remover I ever bought."
1,"The fragrance of this toner is beautiful and refreshing. What I like most about it is how soothing it is to the skin. It makes my skin feel dewy fresh and comfortable. You really can't go wrong with this toner. It's got natural ingredients, so you don't have to worry about what some paraben or crazy methysulphate type ingredient will do to your health. I can't imagine a better toner than this, and I've used the high-priced department store toners. I will buy again!"
1,"my kids love these brushes, they both use al the time, my 10yr old does like the fact that she puts conditioner on and it detangles and cleanses her scalp too."
1,"Dry skin from high altitude, winter heating, or natural course of ageing, this cream is soothing and filled with nutrients to give your skin a glowing appeal."
1,the package came broken so returning this for a new one but it smells really good and the lotion seems rich too..
1,"As long as this eyeliner is applied correctly there should be no peeling, fading or flaking.  The only time I get some flaking or peeling is if I apply it too thickly. I put this on early in the morning (7am or so) and don't take it off until 11 or 12 pm.  And in all that time it stayed where I put it and the color stayed true.I have horrible allergies and I also have tear producing issues...combine these problems and there is really nothing I could wear to line my eyes-until I found  Maybelline Lineworks.  My eyes can and will at times ooze tears all day.Sometimes it looks as if I'm having a crying jag. BUT even through all this, my liner never goes anywhere! I use Ponds to take it off at night.  Easy peasy!The only thing I'm upset with is that Maybelline seems to be  dis-continuing many of the colors and while I can understand it, I don't LIKE it."
1,Smells great!!!Cleanses pores and removes excess oil.Does not dry out.Person who said will do 6-7 applications is crazy.  You don't need to cake it on. It should do way more applications than that if you understand how to apply a mask properly.I love it.  Will use from now on!  Probably about once or twice a week.
1,this comb i use in my shower to detangle my hair and it just goes right through my hair without any trouble.
1,"Leather is good quality. It was purchased as a gift and the recipient was pleased. One suggestion would be more inner pockets, This is a very traditionally styled product."
1,"I originally sought this cleanser because I read that products with acidic pH levels were better for women's ""nether regions,"" whereas normal soap is alkaline and upsets the natural balance of things.  So, rather than just use it ""down there,"" I used it all over and was very pleased with it.  One day I read the enclosed literature and saw that you can wash your hair with it, so I tried.  Now, I'm very fussy about what products I use on my hair.  Salon quality only for me!  Even so, I'd had problems with my scalp for the past couple of years, and nothing seemed to help much.  Until this.  Now my scalp doesn't itch incessantly and my hair loss has gone back to normal amounts.  I'm happy with this product, and I find the smell to be pleasant, a lot more so than most commercial soaps out there."
1,"I expected some drying/peeling to occur based on everyone elses reviews but even with regular application (evening use only for 6+ weeks) I didn't really see much of a change except a little dryness around my mouth (I have the 3x).  I did not use this in combination with any other product in the evening - just on a freshly washed and fully dry face.  It's not that I have tough withstandall skin either as I do experience contact dermatitis with several brands that are supposed to be more hypo-allergenic (like Clinique products).  I can't dismiss that obviously this product is doing something for all of the positive reviews it has received - but it hasn't done anything for me.  Although I was hoping to find a cheaper alternative to my rx, I think I will stick with my rx cream for the time being, which does seem to do a great job with my skin.  For reference, I'm 29 years old and I use my rx to help even my skin tone (I have some old acne marks that it helps with too) and help maintain healthy/younger looking skin."
1,"I bought this for my girl and she seems to love it, so I assume it is good. Sorry I can not be more helpful."
1,"The classic unisex fragrance! It smells casually flirty on me, yet musky and seductive on my man - you'd never know it's the same thing. Has that special CK something!"
1,"It cleans your face, but doesn't pull out hard to reach black heads. Not impressed, but its OK.Can't honestly recommend."
1,"I like the almond scent.  I don't know what else you can say, it is a good product.  I buy this regularly."
1,"For years I've had this dry crepey patch of skin on my shin that I've tried all sorts of oils and lotions to get rid of. After two uses of this lotion in winter, the patch looks much better and is not flaking as it did before. I do not smell the urine smell that other people have experienced as this lotion is unscented, light and can be worn alone or under your regular lotion. I love it and will continue to buy it."
1,"I've used a number of facial moisturizers over the years, expensive and drug store brands.  This is my favorite.  I am in my early 50's and have always had very dry skin, so it's tricky to find a moisturizer that works for me to the point where I only use night creams.  But this one is great!  It goes on silky smooth and doesn't feel heavy or greasy.  It absorbs quickly allowing for easy application of mineral foundation.  It also lasts all day for me without my skin ending up feeling tight and dry by the end of the day.  And within a week or so of starting to use it, my skin felt so much softer and smoother.  I highly recommend for anyone with very dry skin at any age.  LOVE IT!!"
1,BUT NOT ANYMORE!!! This product is awesome. I put just a wee bit in my bathwater and voila!! Gets to places I was too lazy to reach. I'm not itchy from this terribly dry winter we're having and my skin doesn't feel tight. I love to also use this oil as a massage oil. There's no fragrance which I like because it allows me to put on perfume without feeling too scented.Pros:Not greasy in the bathtubHydratingSoothing for itchy dry skinSpreads easilyAbsorbs quicklyCons:Can get a little priceyMust...have....more.....
1,"Winner! I love this shampoo and it lathers so nicely!!!! Awesome shampoo and my hair feels amazing after I wash it. Soft, easy to brush and extremely shiney! I use the whenever conditioner too!"
1,"Highly recommend this Serum.  I love how it feels on my skin, especially after the Microdermabrasion & Peel system.  I think you will too."
1,"This is as awesome as raved about. Smells beautiful, lasts all day, and is never over powering."
1,"I'm one of those people that is never satisfied with a scent.  I buy and hate it shortly after.  Well, I just love this Egyptian Goddess scent!  My husband won't stop hugging me and nuzzling my neck!  Back in the 70's I wore Ambergris Oil by Jovan.  After it was discontinued I've been searching and searching...never satisfied until now.  I'm going to get the big bottle and also the soap.  I'm just so happy I have a scent again that is ME.  Thank you Auric and also Amazon.:)"
1,I get so many compliments when wearing Clinique Happy that I've stopped wearing anything else. It's fresh and light and slightly flowery. This order came from PerfumeWorldWide and was completely satisfactory. Beware of sellers who may be unloading old stock that has lost its original fragrance.
0,"This is a really nice curling brush, except that it doesn't get nearly hot enough to actually curl hair.  There are two settings:  High and Low.  The &#34;high&#34; setting does not even produce a curl immediately after taking the brush out of your hair.  I am not one to use rushes and irons so hot that they cannot be touched and where your hair is damaged, so I wasn't expecting anything blazing hot.  However, it has to be warm enough to actually curl hair.  In all my years, I have never had an iron or brush that didn't get hot enough.Really a disappointment, because it is otherwise a very nice brush.  But what good is a curling brush if it doesn't curl??"
1,"I've always had fine, straight hair. In the 80s, I used perms to help, but I didn't want to fry my hair the rest of my life, so I looked for alternatives.I went through all kinds of styling tools fromRevlon RV261 20-Roller Ionic Professional HairsettertoConair CD103JCS Satin Finish 1-1/2-Inch Ceramic Curling Iron, and then some...even hair products like Aussie Instant Freeze Hair Spray Extreme 7 oz..I finally stumbled across this triple-barrel iron. While it takes much longer to style my hair, it doesn't fall flat after only a few hours...in fact, I've had my waves last overnight.I would not recommend it to someone who is in a hurry, or anyone with shoulder-length or shorter hair...if you don't have long hair, using this iron will make you look ridiculous."
1,"I have used this product for many years and have always liked it.  My mom also loved it, before she passed away.  This was a great deal; I saved money by ordering the bundle"
1,"Having obtained one of the Aquis towels from a brick and mortar store over 2 years ago, I decided to get another for gym and travel purposes. The previous Aquis towel has stood in good stead, maintaining its smooth feel and quickly drying after use. Even if you have short or medium length hair, using this towel as a turban and then using it to absorb some of the water left in your hair can shorten your time with a wet head or your time under the blow drier. Or if you choose, drape it over your pillow and you won't end up with a ""terry cloth"" face the next morning after slumber.If you're traveling to someplace where towels are stingy or none existent, this would be a good general use item to take along without too much weight or bulk. You won't dry your body with it but it would make a good supplement."
1,This is the best moisturiser for mom-age ever. But a little bit too heavy for me. Serve as good concealer.
1,"I will put my review here, although the product I've been using is their Grapefruit scented lotion.  This lotion is rich, creamy, and long lasting.  I can apply it in the morning after my shower, and it lasts all day.  The smell is quite neutral (very mild) - which is helpful because I like to wear perfumes & essential oils.  It leaves the slightest oily residue, but it really isn't noticeable - I even apply the lotion to my face.  If you find it to be oily, just add a little bit of water when rubbing into the skin and you will feel quite tender & juicy - a naturally supple feel to the skin.  A little bit goes a long way.  My 8 oz bottle lasted me 1 year, and sadly my store stopped carrying it - so I have recently tried numerous other natural lotions, only to be disappointed.  I will stick to Ecco Bella lotions from now on.  Nothing else compares.  No Parabens, SLS, etc either!"
1,"I use this when washing my cloth diapers (if you know what I'm talking about - that first rinse cycle smells SO bad, the lemon completely masks it) and sometimes diffuse it when the aroma in our house needs a little boost. ;) I hadn't quite realized how much 4fl oz is - this has lasted me quite some time!Only downside is that it doesn't have an inner cap - so you'll have to find your own or use a dropper. Would not recommend free-pouring!"
1,"Check out this link:[...]I haven't tried this yet, but I'm currently looking at various facial devices for at home use.  This one is way cheaper at QVC.  Seems to be the same thing!"
1,"Years ago, I used this product regularly, and was very happy with it, as it covered my grays well and seemed gentle on my hair. A week ago, I used this new version for the first time and was surprised that it didn't cover my grays well (especially around my temples). It's quite unfortunate, since I imagine that most people dye their hair in order to cover grays. I will give this product 3 stars, though, for being gentle on my hair and not drying it out. I was also happy with the color (Tweed) -- a nice, soft brown with not too much orange or red tones in it. I only hope the color fades to a tone I like as well."
1,I was looking to a good natural alternative to shampoo and this is way better than I could have expected. My hair is thicker than its ever been and I don't need a conditioner to make it soft. I will use this stuff forever!
1,"I have relaxed color treated hair, I have used many deep conditioners and this one is the best.  I started my healthy hair journey in March of 2011 and began using it then.  It leaves my hair soft, manageable and it smells great.  I mix it with my oils (Jamaican Black Castor Oil and Coconut Oil) and deep condition for one hour.  It works great and I am very pleased with this product.  I just wish it came in an economy size since it is costly to use it weekly."
1,"i would have loved it if it was my color. it makes my face kind of white so i just added it to my Aveeno daily moisturizer, which made it come out ok."
1,"I originally purchased this product when traveling. Later, I purchased an additional package upon returning home. These cleansing wipes remove makeup remarkably well, including eyeliner, mascara and eyeshadow."
1,"I used Bare Minerals for years and am very happy with the coverage. But the other day I wondered if it was time for a change, if there was something better out there...So I went shopping at Sephora for foundations for 2 HOURS. A dozen foundations later I always came back to the bare minerals which still had the coverage and look that I liked best. Sometimes the grass isn't always greener.I highly suggest giving Bare Minerals a Try, especially since it is all natural. This one however doesn't have the ease that the new formula in the compact does. It's so much easier to use than the loose, so that is one change I'm happy that I made."
1,"UPDATE: 3/28/2012 Recently purchased the FIVE BUCK WEN Shower Comb  with free shipping. Like it better for evenly distributing my brand X conditioner through my hair. The Tortoise Detangler is more like finger-combing your hair. I've gone through many Revlon Shower combs and these two combs do better for me---------------------------------------------------------------------------------------------------------------------------Wen System no-pooing trend has encouraged me to change my shampoo routine. No need to shampoo each day OR scrub all the natural oil from your hair. The amount of hair products used and rinsed down the drain made me take notice exactly what the products did OR didn't do beneficially and to alter my hair care routines accordingly.I learned a few things in the process:o Doing as much conditioning in the shower with the steam helps activate hair product (and skin care ones too).o Hair tools like this comb are essential to detangle AND distribute conditioner from roots to ends evenly without too much wear and tear on hair.o It's essential to WET your hair thoroughly to remove the debris BEFORE shampoo, no-poo, or applying conditionero Add moisture/conditioner regularly through (co-washing).o Good tools and hair products makes lengthening my hair from shoulder length to wherever a more likely probability with good hair care.Just be careful to rinse your hair and soap up your body AFTER conditioning your hair OR be prepared for BACK_ACNE... guess how I know :(NOTE: I'm NOT endorsing the Wen System products just the logic of the process. YOUTUBE has loads of ideas for good haircare and skincare :)"
1,"This is a great powder foundation.  I love MAC products.  They are reasonably priced, and they last all day long on my face.  This is a great color and I know what NC30 looks like, that is why I purchased it online.  I recommend it, but you want to be sure of the color if you are going to order it or any other makeup product."
1,"This is the dishwashing soap I used most of the time, because the company gets good marks on the Good Guide website for health and environment.  There have apparently been some social controversies around the corporate governance and marketing practices, but the company is still in the top 15% of all companies surveyed.  The lavender scent smells good, and the product gets my dishes clean without killing my hands.  There are a couple of concerning ingredients that can cause contact allergies, but I didn't have issues with them.  There's also a small amount of 1,2-BENZISOTHIAZOLIN-3-ONE, but it's below the threshold believed to cause problems."
0,"The barrel is too large and cumbersome for those with fine long hair :( Had to return it for this reason. The unit itself looks and feels cheap as well. However, I bought the 3/4 inch one as I thought the size worked better for my long and fine hair."
1,"I've been searching for an alcohol-free toner with 2% salicylic acid. If you're just like me,this is it. It stops the breakouts but doesn't dry out your skin. I use it twice or thrice a day. Wouldn't use anything else."
1,"Nothing else I know goes so well with spring & summer as Anais Anais. It's a fragrance I've loved for the past 25 yrs & still continue to wear it today (not every day, but it's always in my perfume collection). Fresh, floral, bright, vibrant, feminine, clean, invigorating. It never fails to lift my mood when I want a pick me up. On fabrics it lingers for days, which I love. Dries down beautifully & softly. Always a winner.I tried the eau de parfum also but I much prefer the eau de toilette which I find is lighter & fresher. The parfum is heavier in floral scent with more sillage. The price for the large 3.4oz EDT here on Amazon is amazing compared to the 1.7oz price."
1,"- Works very well- Becomes super hot - which my thick hair needs to help hold a style- Pivoting cord at the end is genius, never gets tangled- Easy to use"
1,A great color for you wedding day! Would look great on any skin tone I believe and a is a beautiful sheer. would look great with a french mani.
0,"I was looking for a daily moisturizer that would actually moisturize my face, so when I saw Hope in a Jar on QVC, I had to buy it. I have tried the product for two weeks now, and, all I have gotten is the same result. I have only put a pea-sized drop of this stuff on each and every night, and, when I wake up, I wake up to a cluster of blackheads and zits, usually on either my nose or my forehead. I am also very allergic to a lot of chemicals in beauty products, but this was the worst! I actually have to be put on steroids for 30 days because it is making my asthma and high IGE levels of allergies act up badly. Also, if you have oily skin, BEWARE. I don't have oily skin, and this made me break out in tons of zits, so, imagine what it would do to people that have really oily or oily skin! I am not saying that Hope in a Jar isn't good for everyone. All I know is, it's not good for me! It's Refund Time!!"
0,"Reminds me of a room fragrance plug-in, like the Kitchen or Caramel or Sugar Cookie scents from Bath & Body Work or Yankee Candle, but more layered & sophisticated. I would love this as a home fragrance spray, especially in late Fall and through to the holidays. But for me personally, I can't stand it as a perfume.That said, I love two other Hanae Mori scents - Couture and Mystical Moon."
1,I am obsessed with makeup and I absolutely love this powder! It matches my skin tone perfectly and it blends in well with my bb cream and helps me stay oil free all day with little or no reapplication. I would not be able to wear a bb cream or foundation without it because my skin gets oily.
0,Ok but am not using it.  Doesn't seem to cover the scar on my face like I thought it would.  Possibly my skin is to fair for it.  Just not satisfied.
1,"This toner is amazing! I can't say enough good things about it. I love the light, barely perceptible scent, the fact that it helps to ""set"" my freshly-cleansed face, keeping it clean for the rest of the day.  I recommend it, without reservation."
1,I have 6 year old twins who has sucked their thumbs since infancy.  I struggled to get them to stop. No matter how many deals we made to get them a new toy or throw them a party they couldn't kick the habit.  I got this product and waited until they were sleeping and put it on their fingernails.  They woke up the next morning complaining of a yucky taste in their mouths and from then on one of them stopped completely.  The other won't if she knows I put it on her nails but still struggles only because I am not consistantly putting it on.  It does what it says it works!
0,"I don't get the hype. I have sensitive and dry skin, maybe it's not good for my skin type. This thing burns and then I see no results. I've used this mask about 4 or 5 times. Boooo!"
1,"Nice and moisturizing but too greasy for my face, so I use it on my neck only. and the and"
1,It dries out skin quickly especially if you're living in an area where there is low humidity.  Works on face as well.
1,I have used witch hazel for years as a toner and to make sure all the makeup was removed.  This toner/ refresher has it beat!  Cooling and refreshing and removes ant left over makeup after cleansing!  I am hooked!
1,I use this for lots of things skin and face and I use it to put on  my lashes for 4 hours a day for 3 months I never had bottom lashes now I have long ones and the top lashes look like there fake.. Love love love it. great price big bottle and no shipping after $ 25.00 can't beat it..
1,I am 45 and this stuff works.  I have used a lot of different products since my teens.  I have NEVER been disappointed with Alpha products.  Simply they work.  Alpha product lines tend to fly low in an already over stimulated market of commercials and new product wonders that appear in constantly in an ever changing money making industry devoted to our own vanity (present company included).  But these products work!  I can testify to that.  The best thing is they are high in concentrate and low in price that is an A+++ in my book.
1,"I didn't expect my pores to magically disappear, but I notice they truly do lessen immediately after using this product. What's better is that my skin has cleared since I started using this: I used to get occasional breakouts, but now, that rarely happens. I'd recommend using this before a nice occasion with a pore tightening moisturizer, and your pores will be out of sight for a few hours at least."
1,"I ordered and used the ""clear"" Total Block last summer and while it worked fine, it did lend a somewhat pale affect to the face.  I had read all the rave reviews on Amazon about this product, and I must say it lives up to the hype.  I do set it with powder, there are no claims to water-resistance or long-wearing; it feels silky smooth and the color is virtually perfect for me, right out of the bottle!  The color as-is seems to be a light honey after shaking well; there are two bottles of pigment to lighten or darken to your preference, and instructions are included.  I haven't added any of the color yet; could see myself adding a drop of darkening as the summer progresses.  It offers full-coverage, but somehow does not draw attention to my over-40 lines, and I don't usually need to wear concealer, the coverage is that good.  I tan easily all over, but get the ugliest dark blotches on my jawline and upper lip if I don't keep heavy duty SPF on all the time.  Even the texture is leathery, whereas my unaffected skin is smooth.  So, I use PCA Phaze 13 which works wonders to reduce the discoloration and texture of the affected skin, then I put this product on, and don't have to put make up on top of it!  In Texas, where it is 100+ degrees already, I need as few layers as possible."
1,Has to big a hole in the end and a lot comes out and gets all over eyelashes.  They need a smaller hole so it's not such a mess.  If works but you have to be really careful with it.
1,"I'm ashamed to admit I have a very bad habit of nibbling my fingernails when I drive sometimes, so got these to put on when I drive so that can't do it.  They work great, and think I may have overcome my bad habit....we'll see."
1,"I have tried everything and beside Olay for face, this is the very best. I use it on my body and face, along with the Olay, and the results are wonderful. My skin is soft, not greasy, dewy, plump and zitless. This lotion might be a little heavier than some but my skin likes it. If u have dry or allergy-prone skin, this is for you. I tried a cheaper lotion a few weeks ago and ran back to this. Cetaphil makes several varations, so any skin need can be met. Excellent for ppl like me who hate fragrances! So great."
1,"I had to use around 4 to get my lash to even look different from how it is.  After that, it stays and seem to be waterproof.  Was disappointed as it is suppose to make lash look 7 times fuller."
1,"I saw this color on pinterest, looked it up on Amazon, and immediately bought it!! I cannot wait until it gets warmer so I can paint my toes!! The color is true to the picture and shipping was fast. Thank You!"
1,It is a good enough cleanser for light makeup but not for removing mascara or eyeliner.
1,"I love Spornette brushes and this one is just perfect for me.I love the fact that it is the perfect size and the bristles do not hurt and it actually feels good on your scalp.Way to go Spornett - another #1 brush,Thanks!"
1,I bought this flat iron because it came with the crimp and curling option. My 12 year old wanted to learn how to style her hair different ways so for the price I figured this would be a great start. It takes a while to heat up but it does the job. This is not a profesional type iron so definitley have patience when using it. So far my daughter loves it because its easy to handle and since it has a bit of border around the metal plates she does not burn herself.
1,"The liquid soap at the office is so drying, so I started bringing my own.  While my moisturizing soap keeps my hands from being as dry, they are still in need of lasting moisture.  Now, instead of being so dry they hurt, they're just uncomfortable dry.  I have been spending tons of money for hand creams that are supposed to be lasting, thick and creamy but so far they have all fallen short.  Lately, even the SebaMed which for me moisturizes much better than everything I have tried prior, isn't emoillent enough so I have to keep reapplying between hand washings.  It does make my hands super soft though being 5.5 PH.So far, I like this Aveeno creamy moisturizing oil a little better than the aforementioned product.  I use it exclusively as a hand lotion.  It has a soft, neutral scent and moisturizes without feeling greasy.  I still have to apply it between hand washings but a little less often.  Lately I've been using them together (I start with Aveeno and end with SebaMed).  So far, this has been my best and longest lasting solution.  Maybe I'll experiment by adding quick absorbing, natural oil into it to see if that helps.I bought my Aveeno Creamy Moisturizing Oil at the local drugstore for too much.  Amazon lists it for about 40% less so I'm ordering one for the house through Amazon.  I'm going to fill some travel sized bottles I have on hand so that I can keep some in my purse."
1,this is a super product for people who dont get a lot of acne and just need a spot clear up... This is super get rid of the acne without over drying.
1,"This was the first Astrigent that I have purchased from Thayer and I must say its my fave, I really really like it and the peachy smell is light and settle but u can still smell and enjoy it. Lovin it."
0,"I read the reviews before ordering and have been using it for a few weeks. It does pull out sebum somehow, but it mostly collects on the edges of the suction device and it seems like the suction does help in a way, but I have not seen it actually suck out a plug and collect it on the inside screen. Would I pack it when traveling as a must? I don't think I would. I'd probably bring some Biore strips along with me instead and one of those metal extractor thingies and just try my best with that and a mirror.A few weeks later, I have only used this a few times since I first reviewed because I bought the Clarisonic Mia and that has been awesome! My pores are smaller and I don't have plugs nearly as big as before. I have tried to use the Panasonic pore cleanser after the clarisonic Mia here but it hardly does a thing - I have found that if I just take a hot shower and use an extracting tool by gently dragging along pores, I can extract a lot more sebum than this thing can. It really barely is picking up anything anymore. Maybe my whiteheads are too small or not formed enough. But anyways, it just hasn't been working out enough. For example, if this device is extracting the equivalent of an eighth (more like a sixteenth) of a grain of rice of sebum, after a few weeks of using the Clarisonic Mia, hot shower, and basic metal extractor (or the thing that has the loop on the end) along face, I am getting out 2 grains of rice of sebum. Sorry if TMI! I'm going to see if I can return it."
1,"I love the smell of this shampoo and I think it calms my dog, who hates baths. I like that this product is free from added chemicals, etc. and is relatively natural. Best of all, it makes my dog's fur really soft and I love snuggling with her when she's nice and clean from it!"
1,"This lip plumper was the first and still remains the best on the market.  I've tried numerous other brands (Two Faced, Buxom, Nars and more) and this is the only one that lives up to its promise."
1,I wondered if the added expense was worth it and it is. Makes a strong long lasting nail protection for my weak nails that shred at every opportunity.
1,"I have always liked this face wash, it makes me clean my face and feel fresh without breaking out. I have been using it for 5 years now, and everytime I try a new product, its not as good as this."
1,I was looking for an inexpensive skin brush to start dry brushing. I have noticed a huge difference in my skin! It looks so much healthier and I couldn't be happier!
1,"Sometimes, it's not whether this brand is so great but how every other brand kinda disappoints. Q-Tips are the number 1 brand for Q-tips :)! I have used every other brand, found in countless hotel rooms and even resorts. I love the softness and fullness of the cotton swabs, and this was a pretty good value on Amazon. It is wonderful not to have to go to Target or somewhere else with Amazon offering these types of products online. Thank you!"
1,"This perfume arrived SUPER quickly and in perfect condition: in a brand new, unopened box. I was nervous because I had read some reviews from people saying that they had gotten a knock-off or a perfume that didn't smell like anything. This perfume smells nice; warm and sweet and lasts all day. I sprayed it this morning at 7am and now at 9:30pm, I still smell it just as strongly as I did 10+ hours ago. The bottle itself is a decent size (especially for the price) and looks very pretty on the vanity."
1,"I have been coloring my hair for years, and this is one of the best colors I have ever tried, I have medium Brown hair and I had previously done highlights, this is my second time to use this Color and every time it comes out great, it does have a red shimmer to it, PERFECT for spring time. It makes my highlights pop even more. My hair is soft and shiny and there is no harsh chemical smell to it. I would definitely recommend it for others."
0,"I bought this product based on the rave reviews about using it as a treatment for acne. I currently have a strict regimen I stick to every morning and every night that is the only thing that works for me. I added the Alpha in and have seen no significant difference. It's on par with using 2% salicylic acid, which doesn't do much. I won't be repurchasing this as I don't feel it's worth the money.My products:Morning- 15% Benzoyl Peroxide face wash, 1% clindamycin lotion (prescription)Afternoon - 1% Clindamycin lotionNight - 10% Benzoyl peroxide creamI tried using this in the morning before applying my clindamycin lotion and then again in the afternoon after washing my make up off. It's better than using nothing but barely."
1,One of my favorite hand lotions. The lavender scent is wonderful.
1,"I love the mint julep face mask from this brand, and I love how cheap these are. However, if you are looking for a mask that purifies and tightens skin, I find it ironic that the mint julep does a better job in these two categories that this one is especially for.When you put the mask on it is super flaky and the dry pieces get everywhere. Make sure to leave it on 5-10 minutes longer than it suggests. My skin felt softer and more moisturized, and I think this would be the better of the two for sensitive skin, but don't buy it to tighten."
1,"I first tried this when I received a sample in an order; I LOVE IT.  I could not believe how it helped to smooth my wrinkles under my makeup.  No, it doesn't hide all but makes the deep ones ALOT less noticeable."
0,"YUCK!!!Too bad there's no option for zero star reviews, 'cause this soap deserves one.After three uses, I have broken out in one of the nastiest cases of contact dermatitis that I've had in years.  If you're even slightly sensitive, I've avoid this one like the Plague.Two Weeks Later:  I still have remnants of the rash on my extremities.  I fully expect another week to pass before it all goes away.I contacted Kiss My Face customer service.  Here's their response:Thank for taking the time to write and for your feedback.  Sorry that you are less than pleased with this KISS product. I'll definitely pass your feedback on to our product development team. We love hearing from our customers even when it is less than stellar, and we absolutely do take your input into consideration when developing new products or when tweaking our current line of products. Please feel free to contact me if I can be of further help."
1,"I purchased THAYER rose when I was in China, and I love the smell. And then, this year I came to the USA, and the first product I purchased for facial daily care is THAYER. My skin is sensetive and Oil in T-zone. This product is just fit with my skin type."
1,I couldn't believe I found this for such a good price. I was a little skeptical about buying cologne online but this made me a believer. My hubbie has had it for about 6 months now and it still smells great on him. It's not watered down at all and is a quality product at a reasonable price. I will be ordering more soon.
1,Its not horrible but its not amazing. Just your standard run of the mill lotion. Nothing too moisturizing about it. An overall average product.
0,"I tried this. It didn't work for me but it might work for others based on all the good reviews it has on amazon. It's probably only for certain hair types (maybe shorter and less oily hair). My hair gets oily quickly and when I use this the day after a shower, It doesn't feel clean. It leaves a sticky feeling in my hair and it still looks oily. It also weighs my hair down. The only plus is it smells nice. Powder dry shampoo may be another option, but I haven't tried that one yet."
0,"I sent this back immediately.  There is absolutely NOTHING even remotely ""silver"" or ""red"" about this lip shade.  It is pink with orange which means it's CORAL, not red.  Very disappointing!"
1,"The Neutrogena Eye Make-up Remover works perfectly after two swipes with your removal cloth.  As directed, you need to keep your eyes shut tightly or there is a little sting of the product in your eyes.  The product also recommends rinsing with warm water whereas other products of this type do not."
1,"Cons:1. The covers/rollers will slip off the hair if you're unable to get the cover all the way to the scalp.  In my case, my ear was in the way and I was using the jumbo/large roller.  I didn't want to use a smaller roller because I wanted a bumped look more than an actual curl.  After re-rolling my hair and clipping it again, it still kept slipping off.  Oh well.  The curl that was produced while the roller was on my hair (maybe 1 minute), was sufficient for the look I was going for (I pull that part of my hair behind my ears anyway).  Also getting the clip centered well enough on the roller for it to actually clip right, took a little more effort than I expected.  I may buy some Conair roller clips as other reviewers have done.2. The roller sizes are not what the box says.  I purchased this set from Sally Beauty Supply for $40.  I was supposed to get 6 jumbo, 12 large, 6 medium, and 6 small.  I received 18 jumbo/large (plus the 6 Med and 6 small).  So I was definitely confused trying to figure out which ones were ""jumbo"" and which ones were ""large"", when I realized that the roller itself reads JUMBO (slash) LARGE...meaning, there is no distinction between the two sizes...so at least in the set I received, Jumbo = Large and there were 18 of them.  I'm glad to have so many because this is the size I need for most of my hair, but just a heads up in case that's not what you're hoping for.Pros:1. The curls themselves are gorgeous.  Your hair will look and feel amazing...smooth and healthy.  I only wanted to play with these rollers to see how my hair might turn out...I only left them in my head for a couple minutes.  Just long enough to roll my whole head.  Then, I removed the rollers in the order I put them in, and my hair just looks awesome.  I don't know how long the curls will last yet, but for what I wanted (just a little umph to test it out), I give this two thumbs up!2. The price.  At $40, you can easily leave your flat irons behind and perhaps save yourself some money by not visiting the salon as often.  This is an excellent purchase.3. I love the little booklet that comes with the set to show different ways to roller set your hair depending on your length and hair type.  I am a visual learner primarily, and I LOVED the illustrations.  I really appreciate that there were little arrows pointing to which direction the roller should be rolled to get a certain look.  Very helpful.I have AA, relaxed hair, and I have been thinking of getting these rollers since I was a teenager. I can appreciate them so much more now.  I have transitioned from relaxed to natural twice in the past, and I've decided to stay relaxed and work on using rollers and pin curls to give my hair some bounce instead of flat irons.  I think this steam roller set will align perfectly with my hair goals.  I would definitely recommend purchasing this product.  I gave it 4 out of 5 stars because of the roller/clip/quantity issues."
1,I'm using this product for almost an year and my hair looks amazing.I'm a natural blond and now my hair is even blonder and shinner.
